date;heure;RUR-SE;AUT;VITRY;NEUIL;EIFF3;AUB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
09/01/2017;21;2;0;2;2;0;0
09/01/2017;22;2;0;2;2;n/d;1
09/01/2017;23;2;0;2;2;n/d;0
09/01/2017;24;2;0;2;1;0;0
10/01/2017;1;2;0;1;0;0;0
10/01/2017;2;2;0;2;0;0;0
10/01/2017;3;2;0;2;0;0;0
10/01/2017;4;2;0;2;0;1;0
10/01/2017;5;2;1;1;0;1;0
10/01/2017;6;2;3;2;0;1;1
10/01/2017;7;2;3;1;1;1;1
10/01/2017;8;2;4;2;1;1;1
10/01/2017;9;2;2;2;1;0;2
10/01/2017;10;2;1;1;1;2;1
10/01/2017;11;2;1;1;2;2;1
10/01/2017;12;2;1;2;2;2;1
10/01/2017;13;2;1;1;2;3;1
10/01/2017;14;2;1;1;2;3;1
10/01/2017;15;2;1;1;2;3;0
10/01/2017;16;2;2;1;2;3;0
10/01/2017;17;2;2;1;1;3;0
10/01/2017;18;2;2;1;2;3;0
10/01/2017;19;1;1;1;2;3;0
10/01/2017;20;2;2;1;2;3;0
10/01/2017;21;2;1;1;2;3;0
10/01/2017;22;2;0;1;2;3;0
10/01/2017;23;1;0;1;2;3;0
10/01/2017;24;1;0;1;2;3;0
11/01/2017;1;2;0;0;2;0;0
11/01/2017;2;2;0;0;2;0;0
11/01/2017;3;2;0;1;2;1;0
11/01/2017;4;2;0;1;2;0;0
11/01/2017;5;2;0;1;2;0;0
11/01/2017;6;2;1;1;2;0;0
11/01/2017;7;2;1;0;2;0;0
11/01/2017;8;2;1;0;2;0;0
11/01/2017;9;2;1;0;2;1;0
11/01/2017;10;2;0;0;2;0;0
11/01/2017;11;2;1;0;2;0;0
11/01/2017;12;2;1;0;2;0;1
11/01/2017;13;2;1;0;2;0;0
11/01/2017;14;2;1;1;2;0;0
11/01/2017;15;2;1;1;3;0;1
11/01/2017;16;2;0;1;3;0;3
11/01/2017;17;2;0;2;3;0;2
11/01/2017;18;2;0;2;4;0;0
11/01/2017;19;2;1;2;4;0;1
11/01/2017;20;2;1;2;3;0;0
11/01/2017;21;2;1;2;3;0;1
11/01/2017;22;2;0;2;3;0;1
11/01/2017;23;2;1;2;3;0;2
11/01/2017;24;2;0;2;4;1;3
12/01/2017;1;2;0;1;3;1;6
12/01/2017;2;2;0;1;3;1;4
12/01/2017;3;2;0;1;3;2;2
12/01/2017;4;2;0;1;3;1;2
12/01/2017;5;2;0;0;2;0;2
12/01/2017;6;2;2;2;2;0;2
12/01/2017;7;2;2;2;2;1;2
12/01/2017;8;2;3;2;2;0;2
12/01/2017;9;2;2;2;2;0;2
12/01/2017;10;2;1;1;2;0;2
12/01/2017;11;2;1;1;2;n/d;1
12/01/2017;12;2;1;1;2;n/d;2
12/01/2017;13;2;0;2;2;0;1
12/01/2017;14;2;0;1;2;n/d;1
12/01/2017;15;2;0;2;2;n/d;1
12/01/2017;16;2;0;1;2;0;1
12/01/2017;17;2;0;2;2;0;1
12/01/2017;18;2;0;2;2;1;1
12/01/2017;19;2;0;1;1;4;1
12/01/2017;20;2;0;3;2;1;1
12/01/2017;21;2;0;2;2;0;1
12/01/2017;22;2;0;2;2;n/d;1
12/01/2017;23;2;0;2;2;n/d;2
12/01/2017;24;2;0;2;2;n/d;3
13/01/2017;1;2;0;1;1;1;1
13/01/2017;2;2;0;1;1;0;0
13/01/2017;3;2;0;1;1;0;0
13/01/2017;4;2;0;1;1;0;0
13/01/2017;5;2;0;1;1;0;0
13/01/2017;6;2;1;1;1;0;0
13/01/2017;7;2;2;0;1;0;0
13/01/2017;8;2;2;0;1;0;0
13/01/2017;9;2;1;0;1;0;0
13/01/2017;10;2;1;0;1;0;1
13/01/2017;11;2;1;0;1;1;2
13/01/2017;12;2;1;1;2;1;1
13/01/2017;13;2;0;0;2;1;0
13/01/2017;14;2;1;0;2;1;2
13/01/2017;15;2;1;0;2;1;2
13/01/2017;16;2;0;0;1;1;1
13/01/2017;17;2;0;0;1;1;1
13/01/2017;18;2;0;0;1;1;5
13/01/2017;19;2;0;0;1;n/d;3
13/01/2017;20;2;0;0;2;n/d;2
13/01/2017;21;2;0;0;2;n/d;1
13/01/2017;22;2;0;0;2;n/d;1
13/01/2017;23;2;0;0;2;n/d;1
13/01/2017;24;2;0;0;1;n/d;1
14/01/2017;1;2;0;1;1;n/d;1
14/01/2017;2;2;0;1;1;n/d;1
14/01/2017;3;2;0;1;2;n/d;1
14/01/2017;4;2;0;1;1;n/d;1
14/01/2017;5;2;0;1;1;n/d;1
14/01/2017;6;2;1;1;1;n/d;1
14/01/2017;7;2;1;1;1;n/d;1
14/01/2017;8;2;1;1;2;n/d;1
14/01/2017;9;2;2;0;2;n/d;2
14/01/2017;10;2;2;0;2;n/d;4
14/01/2017;11;2;2;0;3;n/d;3
14/01/2017;12;2;1;1;3;n/d;3
14/01/2017;13;2;1;0;2;n/d;2
14/01/2017;14;2;0;0;1;n/d;6
14/01/2017;15;2;1;0;2;n/d;4
14/01/2017;16;2;1;0;2;n/d;3
14/01/2017;17;2;1;1;2;n/d;2
14/01/2017;18;2;1;1;2;n/d;1
14/01/2017;19;2;1;1;2;n/d;1
14/01/2017;20;2;2;1;2;n/d;1
14/01/2017;21;2;1;1;2;n/d;2
14/01/2017;22;2;1;0;2;n/d;1
14/01/2017;23;2;2;0;1;n/d;1
14/01/2017;24;2;2;1;1;n/d;1
15/01/2017;1;2;2;2;1;n/d;0
15/01/2017;2;2;1;2;1;n/d;0
15/01/2017;3;2;1;2;1;n/d;1
15/01/2017;4;2;1;2;1;n/d;1
15/01/2017;5;2;1;2;1;n/d;1
15/01/2017;6;2;1;2;1;n/d;1
15/01/2017;7;2;1;2;1;n/d;1
15/01/2017;8;2;1;2;1;n/d;1
15/01/2017;9;2;2;2;2;n/d;0
15/01/2017;10;2;2;2;2;n/d;1
15/01/2017;11;2;2;2;2;n/d;3
15/01/2017;12;2;1;2;3;n/d;6
15/01/2017;13;2;1;2;3;n/d;5
15/01/2017;14;2;1;2;2;n/d;3
15/01/2017;15;2;1;2;2;n/d;2
15/01/2017;16;2;0;2;1;n/d;1
15/01/2017;17;2;0;2;1;n/d;0
15/01/2017;18;2;0;2;1;n/d;0
15/01/2017;19;2;0;2;1;n/d;0
15/01/2017;20;2;0;2;1;n/d;0
15/01/2017;21;2;0;1;1;n/d;0
15/01/2017;22;2;0;2;1;n/d;0
15/01/2017;23;2;0;2;1;n/d;0
15/01/2017;24;2;0;2;1;n/d;0
16/01/2017;1;n/d;0;1;1;n/d;n/d
16/01/2017;2;n/d;0;2;1;n/d;n/d
16/01/2017;3;n/d;0;2;1;n/d;n/d
16/01/2017;4;2;0;2;1;n/d;n/d
16/01/2017;5;2;1;2;1;n/d;n/d
16/01/2017;6;n/d;2;2;1;n/d;n/d
16/01/2017;7;2;3;2;2;n/d;0
16/01/2017;8;2;2;2;2;n/d;n/d
16/01/2017;9;2;3;3;3;n/d;0
16/01/2017;10;2;4;2;3;n/d;0
16/01/2017;11;2;4;2;3;n/d;n/d
16/01/2017;12;2;3;2;4;n/d;n/d
16/01/2017;13;2;4;2;4;n/d;0
16/01/2017;14;2;6;2;5;n/d;0
16/01/2017;15;2;4;2;4;n/d;0
16/01/2017;16;2;2;2;3;n/d;0
16/01/2017;17;2;2;2;3;n/d;0
16/01/2017;18;2;2;3;3;n/d;0
16/01/2017;19;2;3;2;3;n/d;0
16/01/2017;20;2;2;2;3;n/d;0
16/01/2017;21;2;2;2;3;n/d;0
16/01/2017;22;2;2;2;3;n/d;0
16/01/2017;23;2;1;2;3;n/d;0
16/01/2017;24;2;1;2;3;n/d;0
17/01/2017;1;2;0;2;3;n/d;4
17/01/2017;2;2;0;2;3;n/d;4
17/01/2017;3;2;0;2;2;n/d;4
17/01/2017;4;2;0;2;2;n/d;4
17/01/2017;5;2;2;2;2;n/d;5
17/01/2017;6;2;2;2;2;n/d;5
17/01/2017;7;2;3;2;2;n/d;5
17/01/2017;8;2;3;2;3;n/d;5
17/01/2017;9;2;3;2;3;n/d;5
17/01/2017;10;2;4;2;3;n/d;5
17/01/2017;11;3;4;2;3;n/d;5
17/01/2017;12;4;4;2;3;n/d;5
17/01/2017;13;3;7;1;4;n/d;5
17/01/2017;14;4;8;1;5;n/d;5
17/01/2017;15;2;6;0;4;n/d;5
17/01/2017;16;4;4;0;4;n/d;4
17/01/2017;17;3;4;0;3;n/d;5
17/01/2017;18;2;3;0;4;n/d;5
17/01/2017;19;2;4;0;3;n/d;5
17/01/2017;20;2;3;0;3;n/d;4
17/01/2017;21;3;3;0;3;n/d;4
17/01/2017;22;5;1;0;4;n/d;5
17/01/2017;23;4;0;0;7;n/d;4
17/01/2017;24;5;0;0;8;n/d;4
18/01/2017;1;6;1;3;6;n/d;1
18/01/2017;2;5;2;3;6;n/d;1
18/01/2017;3;6;3;3;6;n/d;1
18/01/2017;4;5;3;3;5;n/d;1
18/01/2017;5;4;3;2;4;n/d;1
18/01/2017;6;5;6;3;4;n/d;1
18/01/2017;7;5;6;2;5;n/d;1
18/01/2017;8;5;5;2;4;n/d;2
18/01/2017;9;6;6;2;5;n/d;2
18/01/2017;10;5;5;2;7;n/d;2
18/01/2017;11;3;5;2;9;n/d;2
18/01/2017;12;3;5;2;9;n/d;2
18/01/2017;13;3;7;2;7;n/d;2
18/01/2017;14;3;6;2;6;n/d;2
18/01/2017;15;3;5;2;6;n/d;2
18/01/2017;16;3;4;1;7;n/d;2
18/01/2017;17;2;4;2;6;n/d;2
18/01/2017;18;3;5;1;5;n/d;2
18/01/2017;19;3;6;1;5;n/d;2
18/01/2017;20;4;4;2;7;n/d;2
18/01/2017;21;4;3;1;13;n/d;2
18/01/2017;22;3;2;1;11;n/d;1
18/01/2017;23;3;3;1;7;n/d;2
18/01/2017;24;3;3;1;7;n/d;1
19/01/2017;1;3;2;2;7;n/d;0
19/01/2017;2;4;2;2;7;n/d;0
19/01/2017;3;4;1;2;8;n/d;0
19/01/2017;4;3;1;2;10;n/d;0
19/01/2017;5;4;3;2;10;n/d;0
19/01/2017;6;3;4;2;8;n/d;0
19/01/2017;7;4;5;2;12;n/d;1
19/01/2017;8;4;4;2;12;n/d;1
19/01/2017;9;4;4;3;9;n/d;1
19/01/2017;10;4;5;3;7;n/d;0
19/01/2017;11;4;5;4;6;n/d;1
19/01/2017;12;4;5;2;6;n/d;1
19/01/2017;13;4;4;2;6;n/d;1
19/01/2017;14;4;4;2;6;n/d;1
19/01/2017;15;4;4;2;6;n/d;1
19/01/2017;16;4;3;2;5;n/d;1
19/01/2017;17;4;3;4;5;n/d;1
19/01/2017;18;3;3;3;5;n/d;1
19/01/2017;19;2;3;3;5;n/d;2
19/01/2017;20;2;4;3;5;n/d;2
19/01/2017;21;2;4;3;6;n/d;2
19/01/2017;22;2;3;4;5;n/d;2
19/01/2017;23;2;3;3;5;n/d;2
19/01/2017;24;2;2;3;5;n/d;1
20/01/2017;1;2;1;6;4;n/d;n/d
20/01/2017;2;2;2;5;4;n/d;n/d
20/01/2017;3;2;2;5;4;n/d;n/d
20/01/2017;4;2;1;5;3;n/d;n/d
20/01/2017;5;2;3;5;4;n/d;n/d
20/01/2017;6;2;4;5;4;n/d;n/d
20/01/2017;7;2;6;6;4;n/d;n/d
20/01/2017;8;2;6;5;5;n/d;n/d
20/01/2017;9;3;5;4;5;n/d;n/d
20/01/2017;10;3;5;4;5;n/d;n/d
20/01/2017;11;3;4;4;5;n/d;n/d
20/01/2017;12;3;3;3;5;n/d;n/d
20/01/2017;13;3;3;3;5;4;n/d
20/01/2017;14;3;4;n/d;5;5;n/d
20/01/2017;15;3;4;n/d;5;5;1
20/01/2017;16;3;3;3;5;5;1
20/01/2017;17;2;3;3;5;5;1
20/01/2017;18;2;3;3;5;5;2
20/01/2017;19;2;2;4;5;4;2
20/01/2017;20;2;2;5;4;4;2
20/01/2017;21;2;2;3;5;4;2
20/01/2017;22;2;2;6;5;4;2
20/01/2017;23;2;2;6;5;4;2
20/01/2017;24;2;2;4;4;4;1
21/01/2017;1;2;2;5;4;3;1
21/01/2017;2;2;2;5;4;3;1
21/01/2017;3;2;0;5;4;2;1
21/01/2017;4;2;0;5;3;1;0
21/01/2017;5;2;2;5;3;2;0
21/01/2017;6;2;3;4;4;2;1
21/01/2017;7;2;2;4;6;1;0
21/01/2017;8;2;1;4;6;1;1
21/01/2017;9;2;1;3;5;1;1
21/01/2017;10;2;2;3;6;13;1
21/01/2017;11;2;3;4;7;6;2
21/01/2017;12;2;3;4;7;3;2
21/01/2017;13;2;3;4;6;4;2
21/01/2017;14;2;3;5;7;6;2
21/01/2017;15;2;4;4;7;5;2
21/01/2017;16;3;4;5;7;5;4
21/01/2017;17;2;3;6;6;6;4
21/01/2017;18;2;7;7;6;6;4
21/01/2017;19;2;8;9;6;11;4
21/01/2017;20;2;8;8;6;6;3
21/01/2017;21;2;7;8;6;5;5
21/01/2017;22;2;2;6;5;4;4
21/01/2017;23;2;4;7;5;10;3
21/01/2017;24;2;4;6;5;5;4
22/01/2017;1;2;4;4;5;2;1
22/01/2017;2;2;4;6;5;3;0
22/01/2017;3;2;3;6;3;2;0
22/01/2017;4;2;3;7;3;3;0
22/01/2017;5;2;3;6;3;5;0
22/01/2017;6;2;3;5;3;2;0
22/01/2017;7;2;3;7;3;2;0
22/01/2017;8;2;3;7;3;1;0
22/01/2017;9;2;3;6;4;1;0
22/01/2017;10;3;3;6;4;2;0
22/01/2017;11;3;5;6;5;3;0
22/01/2017;12;4;6;8;5;4;0
22/01/2017;13;4;6;6;6;7;0
22/01/2017;14;4;6;7;6;9;0
22/01/2017;15;4;8;6;12;8;0
22/01/2017;16;5;12;6;12;7;0
22/01/2017;17;4;5;6;7;8;0
22/01/2017;18;2;4;6;7;7;0
22/01/2017;19;2;4;6;6;9;0
22/01/2017;20;3;6;5;6;15;0
22/01/2017;21;3;4;5;5;12;0
22/01/2017;22;3;2;5;5;10;0
22/01/2017;23;3;2;6;4;7;0
22/01/2017;24;3;2;6;4;6;0
23/01/2017;1;4;2;6;5;2;3
23/01/2017;2;4;2;7;5;1;2
23/01/2017;3;3;1;7;5;4;3
23/01/2017;4;3;1;6;5;2;3
23/01/2017;5;3;3;7;5;1;3
23/01/2017;6;2;5;7;5;1;3
23/01/2017;7;3;7;6;5;2;4
23/01/2017;8;3;2;8;5;2;4
23/01/2017;9;3;3;11;6;8;3
23/01/2017;10;5;4;10;6;7;3
23/01/2017;11;6;6;5;5;5;2
23/01/2017;12;7;5;5;5;1;2
23/01/2017;13;9;3;6;5;1;3
23/01/2017;14;6;4;6;4;1;2
23/01/2017;15;4;4;6;5;1;3
23/01/2017;16;3;3;5;5;1;2
23/01/2017;17;2;2;5;4;0;2
23/01/2017;18;2;2;6;5;0;2
23/01/2017;19;2;2;5;4;0;2
23/01/2017;20;2;1;5;4;0;2
23/01/2017;21;2;2;5;4;0;1
23/01/2017;22;2;1;5;3;0;2
23/01/2017;23;2;1;4;3;0;2
23/01/2017;24;2;0;4;3;0;2
24/01/2017;1;2;0;4;2;2;0
24/01/2017;2;2;0;5;2;1;0
24/01/2017;3;2;0;5;2;4;0
24/01/2017;4;2;0;4;2;14;0
24/01/2017;5;2;1;4;2;8;0
24/01/2017;6;2;3;5;3;6;1
24/01/2017;7;2;3;5;3;4;1
24/01/2017;8;2;3;5;4;3;2
24/01/2017;9;2;5;5;5;3;2
24/01/2017;10;2;5;6;5;12;2
24/01/2017;11;2;5;6;6;18;2
24/01/2017;12;2;6;4;6;16;2
24/01/2017;13;2;7;5;n/d;13;2
24/01/2017;14;3;7;5;n/d;11;2
24/01/2017;15;3;6;6;n/d;12;2
24/01/2017;16;3;6;6;6;8;1
24/01/2017;17;2;3;6;7;8;1
24/01/2017;18;2;3;5;7;7;1
24/01/2017;19;2;3;5;12;6;1
24/01/2017;20;2;3;4;6;4;0
24/01/2017;21;2;2;4;4;3;1
24/01/2017;22;2;2;3;4;2;0
24/01/2017;23;2;1;4;3;2;0
24/01/2017;24;2;1;3;3;2;0
25/01/2017;1;2;1;2;3;1;1
25/01/2017;2;2;1;1;4;1;2
25/01/2017;3;2;1;2;3;2;2
25/01/2017;4;2;1;2;3;2;2
25/01/2017;5;2;2;2;3;2;2
25/01/2017;6;2;4;2;5;1;2
25/01/2017;7;2;3;2;7;1;2
25/01/2017;8;2;3;2;6;1;2
25/01/2017;9;2;3;1;4;0;2
25/01/2017;10;2;3;1;3;0;2
25/01/2017;11;2;3;1;3;0;3
25/01/2017;12;2;2;2;3;0;2
25/01/2017;13;2;2;1;3;0;2
25/01/2017;14;2;2;1;3;0;2
25/01/2017;15;2;2;1;4;0;2
25/01/2017;16;2;1;1;4;n/d;2
25/01/2017;17;2;1;0;3;n/d;3
25/01/2017;18;2;1;0;3;n/d;2
25/01/2017;19;2;0;0;2;n/d;2
25/01/2017;20;2;0;0;2;n/d;2
25/01/2017;21;2;0;1;2;n/d;2
25/01/2017;22;2;0;1;2;n/d;2
25/01/2017;23;2;0;1;2;n/d;1
25/01/2017;24;2;0;0;2;n/d;2
26/01/2017;1;2;0;2;3;1;3
26/01/2017;2;2;0;1;3;1;3
26/01/2017;3;2;0;1;2;0;3
26/01/2017;4;2;0;1;2;0;3
26/01/2017;5;2;0;1;2;0;3
26/01/2017;6;2;1;2;4;0;4
26/01/2017;7;2;3;1;3;1;3
26/01/2017;8;2;2;1;3;0;3
26/01/2017;9;2;2;3;4;2;3
26/01/2017;10;2;2;3;8;4;4
26/01/2017;11;2;3;3;9;8;5
26/01/2017;12;2;6;3;9;11;5
26/01/2017;13;2;5;4;9;12;n/d
26/01/2017;14;2;4;4;10;12;n/d
26/01/2017;15;2;5;3;6;9;4
26/01/2017;16;2;4;2;4;7;4
26/01/2017;17;2;4;1;4;7;4
26/01/2017;18;2;2;1;3;6;3
26/01/2017;19;2;2;2;3;5;4
26/01/2017;20;2;2;1;3;4;3
26/01/2017;21;2;1;1;3;4;3
26/01/2017;22;2;1;0;2;5;3
26/01/2017;23;2;1;1;2;5;3
26/01/2017;24;2;1;1;3;5;3
27/01/2017;1;2;1;3;5;2;2
27/01/2017;2;2;0;4;5;2;2
27/01/2017;3;1;1;5;5;3;1
27/01/2017;4;1;0;3;5;2;2
27/01/2017;5;2;0;3;4;1;2
27/01/2017;6;2;1;3;4;2;2
27/01/2017;7;2;1;3;5;2;2
27/01/2017;8;2;1;3;5;3;3
27/01/2017;9;2;1;3;4;3;3
27/01/2017;10;2;2;3;4;3;3
27/01/2017;11;2;2;3;4;4;3
27/01/2017;12;2;2;3;4;4;4
27/01/2017;13;2;2;3;3;4;4
27/01/2017;14;2;2;3;4;4;5
27/01/2017;15;2;2;4;5;4;3
27/01/2017;16;2;2;5;5;4;4
27/01/2017;17;2;2;5;6;5;3
27/01/2017;18;2;3;5;5;5;3
27/01/2017;19;2;2;5;4;5;4
27/01/2017;20;2;1;4;3;6;4
27/01/2017;21;2;1;5;3;10;3
27/01/2017;22;2;0;4;3;12;3
27/01/2017;23;2;1;4;3;10;3
27/01/2017;24;2;0;5;3;6;3
28/01/2017;1;2;0;1;2;2;0
28/01/2017;2;2;0;2;2;1;0
28/01/2017;3;2;0;2;2;0;0
28/01/2017;4;2;0;2;2;1;0
28/01/2017;5;1;0;2;2;4;0
28/01/2017;6;2;0;1;2;5;0
28/01/2017;7;1;0;2;2;7;0
28/01/2017;8;2;0;2;2;8;0
28/01/2017;9;2;0;2;2;8;0
28/01/2017;10;2;1;3;2;7;0
28/01/2017;11;2;1;3;2;5;0
28/01/2017;12;1;0;3;2;4;0
28/01/2017;13;2;0;3;2;5;0
28/01/2017;14;1;1;3;2;5;0
28/01/2017;15;1;1;3;2;5;0
28/01/2017;16;1;1;3;2;4;0
28/01/2017;17;2;1;3;2;5;0
28/01/2017;18;1;1;4;3;6;0
28/01/2017;19;1;1;4;3;7;0
28/01/2017;20;1;1;5;3;4;0
28/01/2017;21;1;1;5;2;3;0
28/01/2017;22;1;0;4;2;5;0
28/01/2017;23;1;0;4;2;4;0
28/01/2017;24;1;0;4;3;3;0
29/01/2017;1;1;0;1;2;n/d;4
29/01/2017;2;2;0;1;2;n/d;3
29/01/2017;3;2;0;1;2;n/d;4
29/01/2017;4;2;0;1;3;n/d;4
29/01/2017;5;2;0;1;3;n/d;3
29/01/2017;6;2;0;1;3;n/d;4
29/01/2017;7;1;0;1;2;n/d;3
29/01/2017;8;2;0;1;3;n/d;3
29/01/2017;9;2;0;1;3;n/d;3
29/01/2017;10;2;0;1;3;n/d;3
29/01/2017;11;2;0;1;2;n/d;3
29/01/2017;12;1;0;1;2;n/d;4
29/01/2017;13;1;0;1;2;n/d;3
29/01/2017;14;2;0;2;2;n/d;3
29/01/2017;15;2;0;2;2;n/d;3
29/01/2017;16;2;0;2;2;n/d;3
29/01/2017;17;2;0;2;2;n/d;4
29/01/2017;18;2;0;2;3;n/d;4
29/01/2017;19;2;0;2;3;n/d;4
29/01/2017;20;2;0;2;3;n/d;4
29/01/2017;21;1;0;2;2;n/d;3
29/01/2017;22;2;0;2;2;n/d;3
29/01/2017;23;1;0;2;2;n/d;3
29/01/2017;24;2;0;3;3;0;3
30/01/2017;1;1;0;0;2;1;0
30/01/2017;2;1;0;0;2;0;0
30/01/2017;3;1;0;0;2;0;0
30/01/2017;4;2;0;0;1;0;0
30/01/2017;5;1;0;0;1;1;0
30/01/2017;6;1;0;0;2;0;0
30/01/2017;7;1;1;0;2;1;0
30/01/2017;8;1;1;0;2;1;0
30/01/2017;9;1;1;0;2;3;0
30/01/2017;10;1;1;1;2;2;0
30/01/2017;11;2;1;0;2;n/d;0
30/01/2017;12;1;1;0;3;n/d;0
30/01/2017;13;2;2;1;3;n/d;0
30/01/2017;14;2;2;0;3;2;0
30/01/2017;15;1;1;1;2;3;0
30/01/2017;16;1;2;1;3;3;0
30/01/2017;17;2;1;1;3;4;0
30/01/2017;18;2;1;1;2;4;0
30/01/2017;19;2;1;1;2;4;0
30/01/2017;20;2;1;1;2;4;0
30/01/2017;21;2;1;1;2;4;0
30/01/2017;22;2;0;1;2;5;0
30/01/2017;23;2;0;2;2;4;0
30/01/2017;24;2;0;2;2;3;0
31/01/2017;1;2;0;0;1;0;0
31/01/2017;2;2;0;0;1;0;0
31/01/2017;3;2;0;0;1;1;0
31/01/2017;4;2;0;0;1;1;0
31/01/2017;5;2;1;1;1;1;0
31/01/2017;6;2;3;1;2;1;0
31/01/2017;7;1;3;1;2;0;0
31/01/2017;8;1;2;1;2;0;0
31/01/2017;9;2;4;1;3;0;0
31/01/2017;10;2;3;2;2;0;1
31/01/2017;11;2;2;1;2;0;1
31/01/2017;12;2;1;2;3;0;0
31/01/2017;13;2;1;2;3;0;1
31/01/2017;14;2;1;3;3;0;1
31/01/2017;15;2;1;2;5;0;2
31/01/2017;16;2;1;3;6;0;2
31/01/2017;17;2;1;3;4;0;2
31/01/2017;18;2;1;3;3;0;1
31/01/2017;19;2;0;3;3;0;1
31/01/2017;20;2;0;2;3;0;0
31/01/2017;21;2;0;2;3;0;0
31/01/2017;22;2;0;2;3;0;0
31/01/2017;23;1;0;3;3;0;0
31/01/2017;24;2;0;2;3;0;0
01/02/2017;1;2;0;0;2;1;2
01/02/2017;2;2;0;0;2;2;1
01/02/2017;3;2;0;1;2;3;1
01/02/2017;4;2;0;1;2;0;1
01/02/2017;5;2;0;1;2;0;2
01/02/2017;6;2;0;1;2;0;2
01/02/2017;7;2;0;1;2;0;2
01/02/2017;8;2;1;1;2;1;2
01/02/2017;9;2;0;2;3;3;2
01/02/2017;10;2;n/d;2;3;3;2
01/02/2017;11;2;1;2;2;2;2
01/02/2017;12;2;0;2;2;2;2
01/02/2017;13;2;0;2;2;2;2
01/02/2017;14;2;0;2;2;2;2
01/02/2017;15;2;0;2;3;1;2
01/02/2017;16;2;0;2;2;4;2
01/02/2017;17;2;0;2;2;3;2
01/02/2017;18;2;0;2;2;3;2
01/02/2017;19;2;0;2;2;3;2
01/02/2017;20;2;0;2;2;3;1
01/02/2017;21;2;0;2;3;2;2
01/02/2017;22;2;0;2;2;3;2
01/02/2017;23;2;0;2;2;2;2
01/02/2017;24;2;0;2;2;3;2
02/02/2017;1;2;0;0;1;3;0
02/02/2017;2;2;0;0;2;3;0
02/02/2017;3;2;0;0;2;3;0
02/02/2017;4;2;0;0;2;4;0
02/02/2017;5;2;0;0;2;5;0
02/02/2017;6;2;0;0;2;3;0
02/02/2017;7;2;1;0;2;2;0
02/02/2017;8;2;1;0;2;1;0
02/02/2017;9;2;1;0;2;0;0
02/02/2017;10;2;0;0;2;0;0
02/02/2017;11;n/d;0;0;2;3;0
02/02/2017;12;n/d;0;0;2;3;0
02/02/2017;13;n/d;0;0;2;3;0
02/02/2017;14;1;0;0;2;3;0
02/02/2017;15;1;0;0;2;3;0
02/02/2017;16;1;0;0;2;2;0
02/02/2017;17;1;0;0;2;3;0
02/02/2017;18;1;0;0;2;4;0
02/02/2017;19;1;0;0;2;3;0
02/02/2017;20;1;0;0;2;2;0
02/02/2017;21;1;0;1;2;2;0
02/02/2017;22;1;0;1;2;2;0
02/02/2017;23;1;0;1;1;2;0
02/02/2017;24;1;0;1;2;1;0
03/02/2017;1;1;0;1;1;0;1
03/02/2017;2;1;0;1;1;0;1
03/02/2017;3;1;0;1;1;0;1
03/02/2017;4;1;0;1;1;0;1
03/02/2017;5;1;0;1;1;0;1
03/02/2017;6;1;0;1;1;0;1
03/02/2017;7;1;0;1;1;0;1
03/02/2017;8;1;0;1;1;n/d;1
03/02/2017;9;1;0;2;1;0;1
03/02/2017;10;1;0;1;1;0;1
03/02/2017;11;1;0;1;1;0;1
03/02/2017;12;1;0;1;1;0;1
03/02/2017;13;1;0;1;2;n/d;1
03/02/2017;14;1;0;1;1;0;1
03/02/2017;15;1;0;1;1;n/d;1
03/02/2017;16;1;0;1;1;n/d;1
03/02/2017;17;1;0;1;1;n/d;1
03/02/2017;18;1;0;1;1;n/d;1
03/02/2017;19;1;0;1;1;n/d;1
03/02/2017;20;1;0;1;2;0;1
03/02/2017;21;1;0;1;1;0;0
03/02/2017;22;1;0;1;1;n/d;1
03/02/2017;23;1;0;1;1;n/d;1
03/02/2017;24;1;0;1;1;0;1
04/02/2017;1;1;0;0;2;3;0
04/02/2017;2;1;0;0;2;3;0
04/02/2017;3;1;0;0;2;0;0
04/02/2017;4;1;0;0;2;0;0
04/02/2017;5;1;0;0;2;0;0
04/02/2017;6;1;0;0;2;0;0
04/02/2017;7;1;0;0;2;0;0
04/02/2017;8;1;0;0;2;0;0
04/02/2017;9;1;0;0;2;0;0
04/02/2017;10;1;0;0;2;0;0
04/02/2017;11;1;0;0;2;0;0
04/02/2017;12;1;0;0;2;0;0
04/02/2017;13;1;0;0;2;1;0
04/02/2017;14;1;0;0;2;1;0
04/02/2017;15;1;0;0;3;1;0
04/02/2017;16;1;0;0;3;2;0
04/02/2017;17;1;1;0;3;4;0
04/02/2017;18;1;0;0;2;3;0
04/02/2017;19;1;1;0;3;2;0
04/02/2017;20;1;1;0;3;2;0
04/02/2017;21;1;0;0;3;2;0
04/02/2017;22;1;0;0;3;1;0
04/02/2017;23;1;0;0;2;4;0
04/02/2017;24;1;0;0;2;2;0
05/02/2017;1;1;0;0;1;0;0
05/02/2017;2;1;0;0;1;0;0
05/02/2017;3;1;0;0;1;0;1
05/02/2017;4;1;0;1;2;0;0
05/02/2017;5;1;0;1;1;0;1
05/02/2017;6;1;0;1;1;0;1
05/02/2017;7;1;0;0;1;n/d;0
05/02/2017;8;1;0;1;1;n/d;0
05/02/2017;9;1;0;1;2;n/d;0
05/02/2017;10;1;0;1;2;n/d;1
